"ad identifier (state, year, race, sponsor, candidate, seconds pro, seconds con)",url,candidate,sponsor,network,date_time (UTC),date_time (EDT),Date,Time,"seconds

into program",identifier,party or PAC,State,Office,Pro / seconds,Con / seconds
PA_2014_CD6_Trivedi_for_Congress_Manan_Trivedi_(pro)_pro_17_con_13,https://archive.org/details/WCAU_20141031_220000_NBC_10_News_at_6pm#start/1266.3/end/1295.8,Manan Trivedi (pro),Trivedi for Congress,WCAU,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,1266,WCAU_20141031_220000_NBC_10_News_at_6pm#start/1266.3/end/1295.8,D,PA,U.S. House of Representatives - Congressional District 6,17,13
PA_2014_CD6_Trivedi_for_Congress_Manan_Trivedi_(pro)_pro_17_con_13,https://archive.org/details/WPVI_20141031_220000_Action_News_600_PM#start/1680.9/end/1710.8,Manan Trivedi (pro),Trivedi for Congress,WPVI,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,1681,WPVI_20141031_220000_Action_News_600_PM#start/1680.9/end/1710.8,D,PA,U.S. House of Representatives - Congressional District 6,17,13
PA_2014_CD8_Fitzpatrick_for_Congress_Mike_Fitzpatrick_(pro)_pro_30_con_0_#2,https://archive.org/details/WCAU_20141031_220000_NBC_10_News_at_6pm#start/1655.7/end/1685.3,Mike Fitzpatrick,Fitzpatrick for Congress,WCAU,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,1656,WCAU_20141031_220000_NBC_10_News_at_6pm#start/1655.7/end/1685.3,R,PA,U.S. House of Representatives - Congressional District 8,30,0
NJ_2014_Gloucester_County_freeholder_Simmons_Barnes_&_Taliaferro_for_Freeholder_Simmons_Barnes_&_Taliaferro_(pro)_pro_30_con_0,https://archive.org/details/KYW_20141031_220000_Eyewitness_News_at_6#start/1390.8/end/1420.6,"Simmons, Barnes & Taliaferro (pro)","Simmons, Barnes & Taliaferro for Freeholder",KYW,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,1391,KYW_20141031_220000_Eyewitness_News_at_6#start/1390.8/end/1420.6,D,NJ,Gloucester County Freeholder,30,0
PA_2014_Gov_Tom_Corbett_for_Governor_Tom_Corbett_(pro)_pro_30_con_0,https://archive.org/details/WPVI_20141031_220000_Action_News_600_PM#start/663.7/end/693.9,Tom Corbett (pro),Tom Corbett For Governor,WPVI,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,664,WPVI_20141031_220000_Action_News_600_PM#start/663.7/end/693.9,R,PA,Governor,30,0
PA_2014_Gov_Tom_Corbett_for_Governor_Tom_Corbett_(pro)_pro_30_con_0,https://archive.org/details/WCAU_20141031_220000_NBC_10_News_at_6pm#start/1595.6/end/1625.5,Tom Corbett (pro),Tom Corbett For Governor,WCAU,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,1596,WCAU_20141031_220000_NBC_10_News_at_6pm#start/1595.6/end/1625.5,R,PA,Governor,30,0
PA_2014_Gov_Tom_Corbett_for_Governor_Tom_Wolf_(con)_pro_0_con_30_#6,https://archive.org/details/KYW_20141031_220000_Eyewitness_News_at_6#start/656.7/end/687.0,Tom Wolf (con),Tom Corbett For Governor,KYW,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,657,KYW_20141031_220000_Eyewitness_News_at_6#start/656.7/end/687.0,R,PA,Governor,0,30
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Corbett_(con)_pro_15_con_15,https://archive.org/details/KYW_20141031_220000_Eyewitness_News_at_6#start/1420.6/end/1451.1,Tom Corbett (con),Tom Wolf for Governor,KYW,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,1421,KYW_20141031_220000_Eyewitness_News_at_6#start/1420.6/end/1451.1,D,PA,Governor,15,15
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Wolf_(pro)_pro_30_con_0_#2,https://archive.org/details/WCAU_20141031_220000_NBC_10_News_at_6pm#start/1385.8/end/1415.3,Tom Wolf (pro),Tom Wolf for Governor,WCAU,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,1386,WCAU_20141031_220000_NBC_10_News_at_6pm#start/1385.8/end/1415.3,D,PA,Governor,30,0
PA_2014_State_House_PA_House_Democratic_Campaign_Committee_Tom_Quigley_Jamie_Santora_&_Warren_Kampf_(con)_pro_0_con_30,https://archive.org/details/WTXF_20141031_220000_Fox_29_News_at_6PM#start/1316.0/end/1346.0,"Tom Quigley, Jamie Santora & Warren Kampf (con)",PA House Democratic Campaign Committee,WTXF,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,1316,WTXF_20141031_220000_Fox_29_News_at_6PM#start/1316.0/end/1346.0,D-PAC,PA,"State House 146th, 163rd, 157th Districts ",0,30
PA_2014_State_House_PA_House_Democratic_Campaign_Committee_Tom_Quigley_Jamie_Santora_&_Warren_Kampf_(con)_pro_0_con_30,https://archive.org/details/KYW_20141031_220000_Eyewitness_News_at_6#start/1627.4/end/1657.0,"Tom Quigley, Jamie Santora & Warren Kampf (con)",PA House Democratic Campaign Committee,KYW,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,1627,KYW_20141031_220000_Eyewitness_News_at_6#start/1627.4/end/1657.0,D-PAC,PA,"State House 146th, 163rd, 157th Districts ",0,30
PA_2014_State_House_PA_House_Democratic_Campaign_Committee_Tom_Quigley_Jamie_Santora_&_Warren_Kampf_(con)_pro_0_con_30,https://archive.org/details/WCAU_20141031_220000_NBC_10_News_at_6pm#start/1715.4/end/1745.9,"Tom Quigley, Jamie Santora & Warren Kampf (con)",PA House Democratic Campaign Committee,WCAU,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,1715,WCAU_20141031_220000_NBC_10_News_at_6pm#start/1715.4/end/1745.9,D-PAC,PA,"State House 146th, 163rd, 157th Districts ",0,30
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#2,https://archive.org/details/WPVI_20141031_220000_Action_News_600_PM#start/633.8/end/663.8,Tom McGarrigle (con),Kane for Senate,WPVI,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,634,WPVI_20141031_220000_Action_News_600_PM#start/633.8/end/663.8,D,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#2,https://archive.org/details/WCAU_20141031_220000_NBC_10_News_at_6pm#start/768.2/end/798.3,Tom McGarrigle (con),Kane for Senate,WCAU,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,768,WCAU_20141031_220000_NBC_10_News_at_6pm#start/768.2/end/798.3,D,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_Kane_for_Senate_Tom_McGarrigle_(con)_pro_0_con_30_#2,https://archive.org/details/KYW_20141031_220000_Eyewitness_News_at_6#start/1687.0/end/1716.2,Tom McGarrigle (con),Kane for Senate,KYW,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,1687,KYW_20141031_220000_Eyewitness_News_at_6#start/1687.0/end/1716.2,D,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_McGarrigle_for_State_Senate_John_Kane_(con)_pro_0_con_30_#3,https://archive.org/details/KYW_20141031_220000_Eyewitness_News_at_6#start/1360.8/end/1390.4,John Kane (con),Tom McGarrigle for State Senate,KYW,20141031_220000,20141031_180000,"October 31, 2014",6:00 PM,1361,KYW_20141031_220000_Eyewitness_News_at_6#start/1360.8/end/1390.4,R,PA,State Senate 26th District,0,30
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#3,https://archive.org/details/KYW_20141031_223000_CBS_Evening_News_With_Scott_Pelley#start/1259.7/end/1290.7,Donald Norcross (pro),Donald Norcross for Congress,KYW,20141031_223000,20141031_183000,"October 31, 2014",6:30 PM,1260,KYW_20141031_223000_CBS_Evening_News_With_Scott_Pelley#start/1259.7/end/1290.7,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD3_American_Action_Network_Aimee_Belgard_(con)_pro_0_con_30,https://archive.org/details/WCAU_20141031_223000_NBC_Nightly_News#start/1302.4/end/1333.0,Aimee Belgard (con),American Action Network,WCAU,20141031_223000,20141031_183000,"October 31, 2014",6:30 PM,1302,WCAU_20141031_223000_NBC_Nightly_News#start/1302.4/end/1333.0,R-PAC,NJ,U.S. House of Representatives - Congressional District 3,0,30
NJ_2014_CD3_American_Action_Network_Aimee_Belgard_(con)_pro_0_con_30,https://archive.org/details/KYW_20141031_223000_CBS_Evening_News_With_Scott_Pelley#start/1739.6/end/1770.1,Aimee Belgard (con),American Action Network,KYW,20141031_223000,20141031_183000,"October 31, 2014",6:30 PM,1740,KYW_20141031_223000_CBS_Evening_News_With_Scott_Pelley#start/1739.6/end/1770.1,R-PAC,NJ,U.S. House of Representatives - Congressional District 3,0,30
NJ_2014_CD3_Tom_MacArthur_for_Congress_Aimee_Belgard_(con)_pro_15_con_15,https://archive.org/details/WPVI_20141031_223000_ABC_World_News_Tonight_With_David_Muir#start/1513.8/end/1544.4,Aimee Belgard (con),Tom MacArthur for Congress,WPVI,20141031_223000,20141031_183000,"October 31, 2014",6:30 PM,1514,WPVI_20141031_223000_ABC_World_News_Tonight_With_David_Muir#start/1513.8/end/1544.4,R,NJ,U.S. House of Representatives - Congressional District 3,15,15
NJ_2014_CD3_Tom_MacArthur_for_Congress_Aimee_Belgard_(con)_pro_15_con_15,https://archive.org/details/KYW_20141031_223000_CBS_Evening_News_With_Scott_Pelley#start/1769.2/end/1799.1,Aimee Belgard (con),Tom MacArthur for Congress,KYW,20141031_223000,20141031_183000,"October 31, 2014",6:30 PM,1769,KYW_20141031_223000_CBS_Evening_News_With_Scott_Pelley#start/1769.2/end/1799.1,R,NJ,U.S. House of Representatives - Congressional District 3,15,15
NJ_2014_CD3_Tom_MacArthur_for_Congress_Tom_MacArthur_(pro)_pro_30_con_0_#2,https://archive.org/details/WCAU_20141031_223000_NBC_Nightly_News#start/967.1/end/998.6,Tom MacArthur (pro),Tom MacArthur for Congress,WCAU,20141031_223000,20141031_183000,"October 31, 2014",6:30 PM,967,WCAU_20141031_223000_NBC_Nightly_News#start/967.1/end/998.6,R,NJ,U.S. House of Representatives - Congressional District 3,30,0
NJ_2014_Burlington_County_freeholder_Election_Fund_of_Garagnio_and_O'Brien_Mike_Schmidt_&_Tom_Pullion_(con)_pro_0_con_30,https://archive.org/details/WTXF_20141101_020000_Fox_29_News_at_10#start/860.5/end/890.7,Mike Schmidt & Tom Pullion (con),Election Fund of Garagnio and O'Brien,WTXF,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,861,WTXF_20141101_020000_Fox_29_News_at_10#start/860.5/end/890.7,R,NJ,Burlington County Freeholder,0,30
NJ_2014_Burlington_County_freeholder_Election_Fund_of_Garagnio_and_O'Brien_Mike_Schmidt_&_Tom_Pullion_(con)_pro_0_con_30,https://archive.org/details/WTXF_20141101_020000_Fox_29_News_at_10#start/1737.2/end/1766.7,Mike Schmidt & Tom Pullion (con),Election Fund of Garagnio and O'Brien,WTXF,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,1737,WTXF_20141101_020000_Fox_29_News_at_10#start/1737.2/end/1766.7,R,NJ,Burlington County Freeholder,0,30
NJ_2014_Burlington_County_freeholder_Election_Fund_of_Garagnio_and_O'Brien_Mike_Schmidt_&_Tom_Pullion_(con)_pro_0_con_30,https://archive.org/details/WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/3319.9/end/3350.1,Mike Schmidt & Tom Pullion (con),Election Fund of Garagnio and O'Brien,WPHL,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,3320,WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/3319.9/end/3350.1,R,NJ,Burlington County Freeholder,0,30
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#2,https://archive.org/details/WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/1631.7/end/1661.3,Donald Norcross (pro),Donald Norcross for Congress,WPHL,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,1632,WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/1631.7/end/1661.3,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD3_Aimee_Belgard_for_Congress_Tom_MacArthur_(con)_pro_13_con_17,https://archive.org/details/WTXF_20141101_020000_Fox_29_News_at_10#start/770.4/end/800.3,Tom MacArthur (con),Aimee Belgard For Congress,WTXF,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,770,WTXF_20141101_020000_Fox_29_News_at_10#start/770.4/end/800.3,D,NJ,U.S. House of Representatives - Congressional District 3,13,17
NJ_2014_CD3_Aimee_Belgard_for_Congress_Tom_MacArthur_(con)_pro_13_con_17,https://archive.org/details/WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/2673.9/end/2703.9,Tom MacArthur (con),Aimee Belgard For Congress,WPHL,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,2674,WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/2673.9/end/2703.9,D,NJ,U.S. House of Representatives - Congressional District 3,13,17
NJ_2014_CD3_American_Action_Network_Aimee_Belgard_(con)_pro_0_con_30,https://archive.org/details/WTXF_20141101_020000_Fox_29_News_at_10#start/1383.1/end/1413.1,Aimee Belgard (con),American Action Network,WTXF,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,1383,WTXF_20141101_020000_Fox_29_News_at_10#start/1383.1/end/1413.1,R-PAC,NJ,U.S. House of Representatives - Congressional District 3,0,30
NJ_2014_CD3_American_Action_Network_Aimee_Belgard_(con)_pro_0_con_30,https://archive.org/details/WPSG_20141101_020000_Eyewitness_News_on_the_CW_Philly#start/1509.4/end/1539.2,Aimee Belgard (con),American Action Network,WPSG,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,1509,WPSG_20141101_020000_Eyewitness_News_on_the_CW_Philly#start/1509.4/end/1539.2,R-PAC,NJ,U.S. House of Representatives - Congressional District 3,0,30
NJ_2014_CD3_American_Action_Network_Aimee_Belgard_(con)_pro_0_con_30,https://archive.org/details/WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/3512.8/end/3542.9,Aimee Belgard (con),American Action Network,WPHL,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,3513,WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/3512.8/end/3542.9,R-PAC,NJ,U.S. House of Representatives - Congressional District 3,0,30
NJ_2014_CD3_Tom_MacArthur_for_Congress_Tom_MacArthur_(pro)_pro_30_con_0_#2,https://archive.org/details/WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/2393.2/end/2423.3,Tom MacArthur (pro),Tom MacArthur for Congress,WPHL,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,2393,WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/2393.2/end/2423.3,R,NJ,U.S. House of Representatives - Congressional District 3,30,0
PA_2014_CD6_Ryan_Costello_for_Congress_Ryan_Costello_(pro)_pro_30_con_0,https://archive.org/details/WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/1428.5/end/1458.5,Ryan Costello (pro),Ryan Costello for Congress,WPHL,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,1429,WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/1428.5/end/1458.5,R,PA,U.S. House of Representatives - Congressional District 6,30,0
PA_2014_CD6_Ryan_Costello_for_Congress_Ryan_Costello_(pro)_pro_30_con_0,https://archive.org/details/WTXF_20141101_020000_Fox_29_News_at_10#start/1706.7/end/1736.7,Ryan Costello (pro),Ryan Costello for Congress,WTXF,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,1707,WTXF_20141101_020000_Fox_29_News_at_10#start/1706.7/end/1736.7,R,PA,U.S. House of Representatives - Congressional District 6,30,0
PA_2014_CD8_Fitzpatrick_for_Congress_Mike_Fitzpatrick_(pro)_pro_30_con_0_#2,https://archive.org/details/WTXF_20141101_020000_Fox_29_News_at_10#start/800.4/end/830.6,Mike Fitzpatrick,Fitzpatrick for Congress,WTXF,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,800,WTXF_20141101_020000_Fox_29_News_at_10#start/800.4/end/830.6,R,PA,U.S. House of Representatives - Congressional District 8,30,0
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Wolf_(pro)_pro_20_con_10,https://archive.org/details/WTXF_20141101_020000_Fox_29_News_at_10#start/1443.0/end/1472.8,Tom Wolf (pro),Tom Wolf for Governor,WTXF,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,1443,WTXF_20141101_020000_Fox_29_News_at_10#start/1443.0/end/1472.8,D,PA,Governor,20,10
PA_2014_State_Senate_26th_McGarrigle_for_State_Senate_John_Kane_(con)_pro_0_con_30_#3,https://archive.org/details/WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/1338.5/end/1368.5,John Kane (con),Tom McGarrigle for State Senate,WPHL,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,1339,WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/1338.5/end/1368.5,R,PA,State Senate 26th District,0,30
PA_2014_State_Senate_26th_McGarrigle_for_State_Senate_John_Kane_(con)_pro_0_con_30_#3,https://archive.org/details/WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/2433.2/end/2463.3,John Kane (con),Tom McGarrigle for State Senate,WPHL,20141101_020000,20141031_220000,"October 31, 2014",10:00 PM,2433,WPHL_20141101_020000_Action_News_at_Ten_on_PHL17#start/2433.2/end/2463.3,R,PA,State Senate 26th District,0,30
NJ_2014_CD3_Tom_MacArthur_for_Congress_Aimee_Belgard_(con)_pro_15_con_15,https://archive.org/details/WTXF_20141101_023000_FOX_29_News_Special#start/544.0/end/574.3,Aimee Belgard (con),Tom MacArthur for Congress,WTXF,20141101_023000,20141031_223000,"October 31, 2014",10:30 PM,544,WTXF_20141101_023000_FOX_29_News_Special#start/544.0/end/574.3,R,NJ,U.S. House of Representatives - Congressional District 3,15,15
NJ_2014_CD3_Tom_MacArthur_for_Congress_Aimee_Belgard_(con)_pro_15_con_15,https://archive.org/details/WTXF_20141101_023000_FOX_29_News_Special#start/1375.6/end/1405.3,Aimee Belgard (con),Tom MacArthur for Congress,WTXF,20141101_023000,20141031_223000,"October 31, 2014",10:30 PM,1376,WTXF_20141101_023000_FOX_29_News_Special#start/1375.6/end/1405.3,R,NJ,U.S. House of Representatives - Congressional District 3,15,15
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Wolf_(pro)_pro_20_con_10,https://archive.org/details/WTXF_20141101_023000_FOX_29_News_Special#start/454.3/end/484.2,Tom Wolf (pro),Tom Wolf for Governor,WTXF,20141101_023000,20141031_223000,"October 31, 2014",10:30 PM,454,WTXF_20141101_023000_FOX_29_News_Special#start/454.3/end/484.2,D,PA,Governor,20,10
PA_2014_Gov_Tom_Wolf_for_Governor_Tom_Wolf_(pro)_pro_20_con_10,https://archive.org/details/WTXF_20141101_023000_FOX_29_News_Special#start/1713.5/end/1743.2,Tom Wolf (pro),Tom Wolf for Governor,WTXF,20141101_023000,20141031_223000,"October 31, 2014",10:30 PM,1714,WTXF_20141101_023000_FOX_29_News_Special#start/1713.5/end/1743.2,D,PA,Governor,20,10
NJ_2014_Burlington_County_freeholder_Election_Fund_of_Garagnio_and_O'Brien_Mike_Schmidt_&_Tom_Pullion_(con)_pro_0_con_30,https://archive.org/details/WPVI_20141101_030000_Action_News#start/648.5/end/678.0,Mike Schmidt & Tom Pullion (con),Election Fund of Garagnio and O'Brien,WPVI,20141101_030000,20141031_230000,"October 31, 2014",11:00 PM,649,WPVI_20141101_030000_Action_News#start/648.5/end/678.0,R,NJ,Burlington County Freeholder,0,30
NJ_2014_Burlington_County_freeholder_Election_Fund_of_Garagnio_and_O'Brien_Mike_Schmidt_&_Tom_Pullion_(con)_pro_0_con_30,https://archive.org/details/WCAU_20141101_030000_NBC_10_News_at_11p#start/738.6/end/769.3,Mike Schmidt & Tom Pullion (con),Election Fund of Garagnio and O'Brien,WCAU,20141101_030000,20141031_230000,"October 31, 2014",11:00 PM,739,WCAU_20141101_030000_NBC_10_News_at_11p#start/738.6/end/769.3,R,NJ,Burlington County Freeholder,0,30
NJ_2014_Burlington_County_freeholder_Election_Fund_of_Garagnio_and_O'Brien_Mike_Schmidt_&_Tom_Pullion_(con)_pro_0_con_30,https://archive.org/details/WCAU_20141101_030000_NBC_10_News_at_11p#start/1653.9/end/1683.8,Mike Schmidt & Tom Pullion (con),Election Fund of Garagnio and O'Brien,WCAU,20141101_030000,20141031_230000,"October 31, 2014",11:00 PM,1654,WCAU_20141101_030000_NBC_10_News_at_11p#start/1653.9/end/1683.8,R,NJ,Burlington County Freeholder,0,30
NJ_2014_Burlington_County_freeholder_Election_Fund_of_Garagnio_and_O'Brien_Mike_Schmidt_&_Tom_Pullion_(con)_pro_0_con_30,https://archive.org/details/WCAU_20141101_030000_NBC_10_News_at_11p#start/2002.8/end/2032.9,Mike Schmidt & Tom Pullion (con),Election Fund of Garagnio and O'Brien,WCAU,20141101_030000,20141031_230000,"October 31, 2014",11:00 PM,2003,WCAU_20141101_030000_NBC_10_News_at_11p#start/2002.8/end/2032.9,R,NJ,Burlington County Freeholder,0,30
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#2,https://archive.org/details/WPVI_20141101_030000_Action_News#start/1704.0/end/1733.3,Donald Norcross (pro),Donald Norcross for Congress,WPVI,20141101_030000,20141031_230000,"October 31, 2014",11:00 PM,1704,WPVI_20141101_030000_Action_News#start/1704.0/end/1733.3,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD1_Donald_Norcross_for_Congress_Donald_Norcross_(pro)_pro_30_con_0_#2,https://archive.org/details/KYW_20141101_030000_Eyewitness_News_at_11#start/1997.9/end/2027.5,Donald Norcross (pro),Donald Norcross for Congress,KYW,20141101_030000,20141031_230000,"October 31, 2014",11:00 PM,1998,KYW_20141101_030000_Eyewitness_News_at_11#start/1997.9/end/2027.5,D,NJ,U.S. House of Representatives - Congressional District 1,30,0
NJ_2014_CD2_Frank_LoBiondo_for_Congress_Frank_LoBiondo_(pro)_pro_30_con_0,https://archive.org/details/WCAU_20141101_030000_NBC_10_News_at_11p#start/1387.1/end/1416.4,Frank LoBiondo (pro),Frank LoBiondo for Congress,WCAU,20141101_030000,20141031_230000,"October 31, 2014",11:00 PM,1387,WCAU_20141101_030000_NBC_10_News_at_11p#start/1387.1/end/1416.4,R,NJ,U.S. House of Representatives - Congressional District 2,30,0
